"Date","Price","Open","High","Low","Vol.","Change %"
"05/12/1999","576.50","573.48","577.59","561.18","764.64M","0.57%"
"05/11/1999","573.23","574.08","577.08","569.86","773.85M","-0.20%"
"05/10/1999","574.36","575.08","581.90","567.54","633.44M","-0.13%"
"05/07/1999","575.12","586.59","588.24","566.49","1.36B","-1.00%"
"05/06/1999","580.90","564.84","591.84","564.84","2.43B","3.03%"
"05/05/1999","563.84","548.17","565.62","544.43","2.83B","2.85%"
"05/04/1999","548.24","531.11","559.56","531.11","2.05B","4.75%"
"05/03/1999","523.36","495.19","523.36","495.19","864.38M","5.68%"
"04/30/1999","495.22","490.99","505.62","490.99","735.84M","0.86%"
"04/29/1999","490.99","482.06","495.32","481.42","462.65M","2.00%"
"04/28/1999","481.34","469.67","483.87","469.67","417.30M","2.59%"
"04/27/1999","469.20","470.63","470.71","466.79","230.44M","-0.26%"
"04/26/1999","470.41","473.59","476.78","468.93","387.43M","-0.67%"
"04/23/1999","473.59","480.28","483.98","473.21","986.66M","-1.18%"
"04/22/1999","479.24","480.73","488.94","477.04","745.58M","-0.29%"
"04/21/1999","480.62","485.97","494.83","477.99","440.36M","-1.10%"
"04/20/1999","485.97","507.99","507.99","477.92","448.07M","-4.36%"
"04/19/1999","508.15","480.96","528.55","480.96","981.01M","5.97%"
"04/16/1999","479.53","447.47","486.99","447.47","1.01B","7.16%"
"04/15/1999","447.48","435.64","448.13","434.12","517.66M","2.74%"
"04/14/1999","435.56","432.81","435.86","427.33","316.61M","0.70%"
"04/13/1999","432.52","421.15","435.57","421.15","286.97M","2.70%"
"04/12/1999","421.15","421.21","428.79","421.15","325.73M","-0.01%"
"04/09/1999","421.21","400.00","421.21","400.00","221.46M","5.30%"
"04/08/1999","400.00","395.95","400.00","395.95","202.79M","1.03%"
"04/07/1999","395.91","395.51","398.19","395.25","146.78M","0.10%"
"04/06/1999","395.51","395.36","395.61","393.98","128.01M","0.04%"
"04/05/1999","395.34","394.44","406.50","393.64","187.97M","0.23%"
"04/01/1999","394.43","393.62","397.02","392.03","166.00M","0.21%"
"03/30/1999","393.62","393.31","394.98","392.23","149.02M","0.19%"
"03/29/1999","392.86","392.93","392.93","389.86","121.81M","-0.02%"
"03/26/1999","392.95","396.03","398.43","391.68","106.30M","-0.73%"
"03/25/1999","395.83","391.10","395.83","389.85","193.92M","1.14%"
"03/24/1999","391.35","394.64","394.64","389.07","169.55M","-0.88%"
"03/23/1999","394.81","392.04","394.81","389.10","113.51M","0.64%"
"03/22/1999","392.28","394.25","394.25","390.35","257.75M","-0.49%"
"03/19/1999","394.22","390.31","394.22","390.31","172.97M","1.63%"
"03/17/1999","387.88","379.22","387.88","379.22","106.44M","2.22%"
"03/16/1999","379.45","374.29","379.45","372.28","145.02M","1.92%"
"03/15/1999","372.32","374.26","377.44","371.10","106.16M","-0.96%"
"03/12/1999","375.94","378.39","379.06","374.23","114.78M","-0.71%"
"03/11/1999","378.64","374.07","378.64","371.80","72.06M","1.29%"
"03/10/1999","373.80","379.62","379.87","370.64","75.80M","-1.48%"
"03/09/1999","379.42","384.83","385.26","378.00","101.35M","-1.34%"
"03/08/1999","384.57","388.91","391.52","382.04","107.14M","-1.06%"
"03/05/1999","388.68","394.97","395.32","386.42","89.82M","-1.39%"
"03/04/1999","394.15","396.42","396.62","392.97","80.97M","-0.42%"
"03/03/1999","395.81","395.35","399.30","393.06","112.37M","0.21%"
"03/02/1999","394.97","396.77","397.75","394.13","119.17M","-0.34%"
"03/01/1999","396.32","396.05","396.95","394.29","157.76M","0.06%"
"02/26/1999","396.09","398.09","398.09","393.21","121.51M","-0.43%"
"02/25/1999","397.80","402.00","402.00","395.76","85.71M","-1.04%"
"02/24/1999","402.00","397.89","402.53","397.30","87.12M","1.02%"
"02/23/1999","397.94","400.22","402.53","394.79","105.29M","-0.18%"
"02/22/1999","398.67","404.31","405.00","397.70","39.55M","-1.32%"
"02/19/1999","404.02","403.65","407.96","402.95","129.89M","0.15%"
"02/18/1999","403.41","397.98","403.41","397.02","77.33M","1.36%"
"02/17/1999","397.98","398.85","400.07","397.06","85.58M","-0.22%"
"02/16/1999","398.85","396.92","398.88","396.43","36.86M","0.49%"
"02/15/1999","396.92","400.55","400.70","394.43","64.07M","-0.91%"
"02/12/1999","400.55","402.65","406.64","395.95","147.27M","-0.52%"
"02/11/1999","402.65","401.13","406.47","400.02","129.77M","1.00%"
"02/10/1999","398.68","403.61","403.61","397.46","118.59M","-1.03%"
"02/09/1999","402.83","400.50","402.83","397.87","216.38M","0.79%"
"02/08/1999","399.69","405.89","407.45","395.65","142.85M","-1.44%"
"02/05/1999","405.55","409.02","409.90","405.55","150.40M","-0.85%"
"02/04/1999","409.02","410.56","414.59","405.71","185.66M","-0.38%"
"02/03/1999","410.56","405.43","410.56","401.96","217.41M","1.33%"
"02/02/1999","405.16","408.92","409.20","402.56","150.73M","-0.97%"
"02/01/1999","409.11","412.21","417.76","407.68","154.78M","-0.68%"
"01/29/1999","411.93","407.58","415.41","407.58","228.43M","1.14%"
"01/28/1999","407.27","409.97","410.83","405.82","193.86M","-0.73%"
"01/27/1999","410.25","400.23","410.25","400.23","220.34M","3.04%"
"01/26/1999","398.15","383.77","398.15","383.77","150.33M","4.10%"
"01/25/1999","382.48","402.40","403.54","376.30","156.63M","-4.95%"
"01/15/1999","402.40","406.94","406.94","398.49","122.72M","-1.51%"
"01/14/1999","408.55","418.89","418.89","399.87","236.69M","-2.52%"
"01/13/1999","419.10","436.10","436.10","414.93","230.00M","-3.92%"
"01/12/1999","436.19","438.04","442.70","433.03","200.80M","-0.25%"
"01/11/1999","437.30","441.55","443.76","435.20","161.06M","-0.50%"
"01/08/1999","439.49","458.61","458.61","437.79","259.55M","-4.03%"
"01/07/1999","457.94","433.54","462.12","433.54","541.06M","7.23%"
"01/06/1999","427.08","411.80","427.08","411.80","381.54M","4.50%"
"01/05/1999","408.70","394.50","408.70","393.03","198.14M","3.73%"
"01/04/1999","394.01","393.96","395.61","391.25","61.36M","-1.01%"
"12/30/1998","398.04","396.92","398.04","390.08","174.87M","0.33%"
"12/29/1998","396.73","400.19","401.13","393.82","102.32M","-0.86%"
"12/28/1998","400.18","401.88","402.50","395.39","106.23M","-0.42%"
"12/24/1998","401.86","400.52","401.86","399.14","105.13M","0.33%"
"12/23/1998","400.52","405.66","405.66","398.11","153.13M","-1.46%"
"12/22/1998","406.46","404.43","409.29","403.63","215.79M","0.48%"
"12/21/1998","404.50","403.98","406.32","400.47","135.76M","0.13%"
"12/18/1998","403.96","405.53","407.27","401.90","155.69M","-0.40%"
"12/17/1998","405.58","412.69","412.92","404.65","287.47M","-1.72%"
"12/16/1998","412.69","400.76","414.50","400.76","225.07M","2.98%"
"12/15/1998","400.76","404.74","404.74","399.12","231.81M","-0.97%"
"12/14/1998","404.70","405.65","411.17","402.44","275.16M","-0.22%"
"12/11/1998","405.60","403.60","406.37","399.30","295.68M","0.48%"
"12/10/1998","403.67","399.33","403.74","398.13","261.14M","1.23%"
"12/09/1998","398.78","400.19","402.45","396.36","148.06M","-0.03%"
"12/08/1998","398.90","399.48","402.62","398.12","267.54M","-0.14%"
"12/07/1998","399.46","390.91","400.61","390.91","252.88M","2.32%"
"12/04/1998","390.39","393.26","393.26","388.11","231.47M","-0.87%"
"12/03/1998","393.80","395.90","397.36","391.15","229.01M","-0.80%"
"12/02/1998","396.96","387.74","399.60","387.74","291.31M","2.38%"
"12/01/1998","387.74","385.92","387.74","373.99","415.24M","0.38%"
"11/30/1998","386.27","392.32","395.62","385.93","249.35M","-1.54%"
"11/27/1998","392.32","395.11","395.34","388.42","364.50M","-0.60%"
"11/26/1998","394.68","387.38","398.05","385.02","514.53M","1.88%"
"11/25/1998","387.38","419.35","419.35","386.01","602.75M","-7.78%"
"11/24/1998","420.08","425.00","436.79","417.66","1.37B","-1.16%"
"11/23/1998","424.99","403.64","427.43","403.64","861.81M","5.29%"
"11/20/1998","403.65","381.32","403.65","381.32","581.29M","6.47%"
"11/19/1998","379.12","370.13","379.12","370.13","344.56M","2.47%"
"11/18/1998","369.99","356.64","372.18","356.64","490.53M","3.86%"
"11/16/1998","356.23","355.54","360.65","353.07","103.34M","0.19%"
"11/13/1998","355.54","357.98","359.50","354.55","264.24M","-0.68%"
"11/12/1998","357.98","363.01","371.81","355.06","439.12M","-1.39%"
"11/11/1998","363.01","357.30","363.62","354.98","609.42M","1.60%"
"11/10/1998","357.30","364.30","365.22","355.00","204.63M","-1.95%"
"11/09/1998","364.39","353.48","373.57","353.48","375.64M","2.94%"
"11/06/1998","353.98","358.13","363.62","349.15","326.81M","-0.44%"
"11/05/1998","355.53","335.38","371.43","335.38","565.36M","7.59%"
"11/04/1998","330.46","317.26","330.56","316.87","305.10M","4.19%"
"11/03/1998","317.18","310.53","319.08","310.53","235.20M","3.25%"
"11/02/1998","307.20","301.20","308.37","301.20","158.99M","2.14%"
"10/30/1998","300.77","310.06","310.93","299.87","243.42M","-2.79%"
"10/29/1998","309.41","312.45","312.45","304.11","116.26M","-0.92%"
"10/28/1998","312.29","318.17","322.41","310.64","273.21M","-1.83%"
"10/27/1998","318.10","315.38","318.99","313.40","134.13M","0.88%"
"10/26/1998","315.31","312.86","315.31","310.79","226.06M","0.60%"
"10/23/1998","313.42","316.80","317.12","308.98","167.84M","-1.07%"
"10/22/1998","316.80","322.32","324.45","316.80","204.89M","-1.71%"
"10/21/1998","322.32","337.43","337.43","321.62","335.74M","-4.24%"
"10/20/1998","336.58","339.20","340.83","327.69","241.63M","0.05%"
"10/19/1998","336.42","338.14","351.13","331.08","348.80M","-0.35%"
"10/16/1998","337.59","311.49","337.59","311.49","384.95M","10.74%"
"10/15/1998","304.85","303.38","307.25","303.09","112.77M","0.55%"
"10/14/1998","303.19","311.97","311.97","301.21","177.03M","-3.44%"
"10/13/1998","313.99","309.00","313.99","306.79","197.82M","2.14%"
"10/12/1998","307.42","304.89","312.01","304.89","239.08M","0.85%"
"10/09/1998","304.84","288.57","311.96","288.57","526.25M","5.65%"
"10/08/1998","288.55","265.48","290.02","265.48","358.15M","8.41%"
"10/07/1998","266.17","258.18","267.83","258.18","130.88M","3.12%"
"10/06/1998","258.11","261.31","261.31","255.97","282.35M","-1.22%"
"10/05/1998","261.31","264.88","268.23","259.62","108.12M","-0.73%"
"10/02/1998","263.23","273.94","273.94","260.91","129.53M","-3.89%"
"10/01/1998","273.87","276.59","276.83","272.19","137.90M","-0.83%"
"09/30/1998","276.15","276.07","278.95","273.56","157.73M","0.05%"
"09/29/1998","276.01","274.44","276.57","272.42","295.67M","0.37%"
"09/28/1998","275.00","275.34","278.57","272.88","294.24M","-0.08%"
"09/25/1998","275.22","278.89","278.89","269.76","308.22M","-2.46%"
"09/24/1998","282.16","262.25","282.16","262.25","325.52M","7.59%"
"09/23/1998","262.25","262.05","266.29","259.07","310.68M","0.53%"
"09/22/1998","260.88","257.52","261.98","255.57","143.34M","1.58%"
"09/21/1998","256.83","271.67","273.56","255.46","170.52M","-5.46%"
"09/18/1998","271.67","284.92","284.92","268.40","167.92M","-4.84%"
"09/17/1998","285.48","290.99","293.10","283.15","165.58M","-1.87%"
"09/16/1998","290.92","293.20","299.80","285.93","276.73M","-0.42%"
"09/15/1998","292.15","320.56","322.21","291.50","311.69M","-8.87%"
"09/14/1998","320.60","324.30","326.28","316.51","182.78M","-1.06%"
"09/11/1998","324.04","325.20","326.68","319.80","144.89M","-0.99%"
"09/10/1998","327.27","325.54","328.67","322.93","215.73M","0.46%"
"09/09/1998","325.76","333.31","333.31","320.79","168.45M","-1.41%"
"09/08/1998","330.41","335.65","339.45","328.80","198.52M","-1.61%"
"09/07/1998","335.81","325.99","336.29","325.99","184.93M","3.15%"
"09/04/1998","325.56","331.96","333.00","322.15","451.22M","-2.76%"
"09/03/1998","334.79","329.48","336.19","328.66","212.81M","1.57%"
"09/02/1998","329.62","330.42","334.56","327.69","279.46M","1.16%"
"09/01/1998","325.85","342.08","342.08","324.31","167.47M","-4.84%"
"08/31/1998","342.44","337.57","342.44","323.24","243.10M","1.01%"
"08/28/1998","339.02","354.10","354.10","337.02","224.88M","-4.49%"
"08/27/1998","354.94","360.45","361.57","351.82","124.81M","-1.66%"
"08/26/1998","360.93","367.29","371.99","360.56","156.39M","-1.69%"
"08/25/1998","367.14","370.90","374.16","363.16","247.25M","-0.92%"
"08/24/1998","370.55","386.89","386.89","368.48","149.37M","-4.58%"
"08/21/1998","388.35","399.08","399.08","387.06","206.99M","-2.75%"
"08/20/1998","399.33","406.27","406.27","394.45","231.52M","-1.62%"
"08/19/1998","405.89","404.84","409.04","402.31","240.04M","0.50%"
"08/18/1998","403.86","414.98","416.26","402.20","216.77M","-2.60%"
"08/14/1998","414.63","402.94","414.71","400.72","493.43M","2.90%"
"08/13/1998","402.94","408.91","413.39","401.27","249.16M","-1.39%"
"08/12/1998","408.63","406.89","412.17","402.23","247.00M","0.39%"
"08/11/1998","407.06","421.17","421.17","405.21","246.61M","-3.35%"
"08/10/1998","421.17","423.61","423.88","418.24","150.22M","-0.58%"
"08/07/1998","423.61","434.17","434.17","422.37","265.02M","-2.36%"
"08/06/1998","433.83","441.79","446.66","432.70","143.54M","-1.80%"
"08/05/1998","441.78","461.35","461.35","439.73","160.94M","-4.24%"
"08/04/1998","461.35","475.26","475.26","457.82","152.52M","-2.93%"
"08/03/1998","475.26","481.79","482.34","472.55","131.93M","-1.34%"
"07/31/1998","481.72","482.93","486.14","479.50","217.00M","-0.20%"
"07/30/1998","482.69","485.25","485.25","480.01","322.37M","-0.50%"
"07/29/1998","485.10","483.75","487.07","481.73","230.93M","0.32%"
"07/28/1998","483.53","482.82","486.78","481.62","313.89M","0.11%"
"07/27/1998","482.98","479.71","482.98","478.18","154.42M","0.71%"
"07/24/1998","479.56","473.98","479.56","470.50","247.39M","1.21%"
"07/23/1998","473.81","482.54","484.10","471.20","249.60M","-1.91%"
"07/22/1998","483.06","489.20","492.22","480.65","395.44M","-1.06%"
"07/21/1998","488.24","488.42","489.14","484.14","312.29M","-0.09%"
"07/20/1998","488.69","486.25","488.69","476.26","354.12M","0.51%"
"07/17/1998","486.23","474.30","486.23","474.30","570.46M","2.63%"
"07/16/1998","473.77","471.46","475.38","470.80","432.28M","1.38%"
"07/15/1998","467.34","464.35","472.26","464.35","463.45M","0.75%"
"07/14/1998","463.87","460.28","464.51","460.28","286.97M","0.91%"
"07/13/1998","459.67","464.02","464.64","456.09","175.29M","-0.84%"
"07/10/1998","463.58","470.11","470.11","461.03","152.00M","-1.43%"
"07/09/1998","470.32","472.87","474.02","468.57","215.22M","-0.56%"
"07/08/1998","472.98","484.19","486.66","472.27","224.03M","-2.26%"
"07/07/1998","483.94","470.76","490.63","470.76","412.04M","2.85%"
"07/03/1998","470.55","466.42","470.55","457.52","368.05M","0.90%"
"07/02/1998","466.37","458.47","466.37","458.47","438.57M","2.15%"
"07/01/1998","456.54","445.16","457.21","441.81","413.08M","2.38%"
"06/30/1998","445.92","431.71","445.92","427.02","292.15M","3.41%"
"06/29/1998","431.23","430.87","432.45","426.60","189.17M","0.08%"
"06/26/1998","430.87","429.12","433.29","427.04","209.21M","0.48%"
"06/25/1998","428.81","433.19","433.41","426.76","188.82M","-0.50%"
"06/24/1998","430.96","423.14","431.52","422.92","197.57M","1.86%"
"06/23/1998","423.08","420.59","425.02","419.90","161.69M","0.58%"
"06/22/1998","420.66","425.45","426.46","417.36","157.56M","-1.13%"
"06/19/1998","425.45","440.40","441.02","421.56","198.48M","-3.33%"
"06/18/1998","440.09","419.80","440.09","419.80","305.21M","4.92%"
"06/17/1998","419.44","399.54","419.44","399.54","248.83M","4.99%"
"06/16/1998","399.51","406.50","406.50","396.84","195.58M","-1.72%"
"06/15/1998","406.50","407.60","413.38","401.64","247.76M","-0.46%"
"06/12/1998","408.37","411.32","416.39","407.29","296.16M","-0.77%"
"06/11/1998","411.54","411.48","411.76","403.13","244.32M","0.85%"
"06/10/1998","408.08","411.12","412.58","404.38","250.72M","-0.73%"
"06/09/1998","411.07","409.65","411.07","405.82","177.20M","0.40%"
"06/08/1998","409.42","413.46","413.46","405.14","190.41M","-0.02%"
"06/05/1998","409.52","407.79","415.73","405.59","490.14M","0.79%"
"06/04/1998","406.33","393.35","406.33","389.76","436.28M","3.49%"
"06/03/1998","392.61","399.43","400.03","384.71","290.15M","-1.75%"
"06/02/1998","399.60","414.08","414.28","396.33","148.48M","-3.50%"
"06/01/1998","414.08","420.23","420.23","409.53","307.23M","-1.52%"
"05/29/1998","420.46","417.53","421.28","416.03","313.36M","1.51%"
"05/28/1998","414.22","416.38","417.81","407.98","178.06M","-0.66%"
"05/27/1998","416.97","433.86","433.86","412.19","250.10M","-3.94%"
"05/26/1998","434.06","439.62","440.76","430.00","215.84M","-1.25%"
"05/25/1998","439.56","445.43","448.21","435.55","260.17M","-1.25%"
"05/22/1998","445.14","426.32","445.14","426.32","199.68M","4.98%"
"05/20/1998","424.01","413.82","424.56","412.50","16.72M","2.46%"
"05/19/1998","413.82","388.90","414.18","387.01","99.62M","6.40%"
"05/18/1998","388.92","405.66","405.66","384.10","127.72M","-4.19%"
"05/15/1998","405.94","403.70","406.16","403.70","1.45M","0.55%"
"05/14/1998","403.70","402.06","412.52","400.93","269.90M","0.41%"
"05/13/1998","402.06","430.44","430.44","393.36","518.52M","-6.61%"
"05/12/1998","430.53","434.80","434.80","425.45","257.85M","-0.95%"
"05/08/1998","434.65","436.24","440.47","431.66","383.50M","-0.49%"
"05/07/1998","436.78","417.54","436.78","416.69","458.50M","5.34%"
"05/06/1998","414.62","434.85","434.85","408.13","380.62M","-4.72%"
"05/05/1998","435.16","446.01","447.02","431.08","333.31M","-2.43%"
"05/04/1998","445.99","448.51","451.92","443.02","244.80M","-0.56%"
"05/01/1998","448.52","460.12","460.12","446.58","307.23M","-2.52%"
"04/30/1998","460.13","466.37","466.80","456.04","347.32M","-1.10%"
"04/29/1998","465.25","485.31","485.37","461.70","431.08M","-4.20%"
"04/27/1998","485.64","490.64","490.73","482.02","405.98M","-0.99%"
"04/24/1998","490.48","491.87","491.87","487.68","317.11M","-0.28%"
"04/23/1998","491.86","500.71","501.31","489.54","427.75M","-1.75%"
"04/22/1998","500.64","497.78","502.04","497.25","455.11M","0.59%"
"04/21/1998","497.71","508.37","508.37","495.69","606.71M","-2.06%"
"04/20/1998","508.16","507.98","510.25","505.48","431.19M","0.05%"
"04/17/1998","507.90","510.02","510.47","505.49","452.09M","-0.43%"
"04/16/1998","510.07","513.49","517.43","508.57","505.87M","-0.66%"
"04/15/1998","513.45","516.15","518.72","512.53","431.18M","-0.51%"
"04/14/1998","516.10","524.17","525.92","514.18","376.46M","-1.52%"
"04/13/1998","524.06","527.85","533.54","523.03","374.63M","-0.67%"
"04/09/1998","527.59","530.80","532.22","524.11","518.91M","-0.46%"
"04/08/1998","530.04","525.85","538.08","525.85","540.46M","0.74%"
"04/06/1998","526.14","533.49","533.49","523.37","414.82M","-1.34%"
"04/03/1998","533.30","516.38","533.75","516.38","665.47M","3.27%"
"04/02/1998","516.40","523.97","524.13","513.74","396.52M","-1.44%"
"04/01/1998","523.95","543.10","546.68","520.88","632.63M","-3.23%"
"03/30/1998","541.42","544.19","545.47","534.28","652.18M","-0.13%"
"03/27/1998","542.10","533.57","550.27","533.57","1.09B","1.74%"
"03/26/1998","532.81","504.75","533.96","504.75","1.09B","5.70%"
"03/25/1998","504.10","501.66","504.10","493.00","503.83M","0.49%"
